Information_Score,Phrase,Newspaper
-2.8804357031138036e-05,aged,Southern Illinois University Edwardsville
-1.828449502617064e-05,aged,Allegheny College
-2.4997001639640373e-05,aged,Georgia State University
-1.939289153551637e-06,aged,CSU Stanislaus
-5.194874864517658e-05,aged,Swarthmore College
1.9988017513896697e-05,aged,St. Olaf College
0.000110976360669,aged,Central Connecticut State University
7.647033313301782e-06,aged,Long Island University
9.81958998305002e-05,aged,Loyola University Maryland
-6.292063409667457e-05,aged,Santa Rosa Junior College
0.0001800786480714,aged,Carleton College
-1.977157252137265e-05,aged,Linfield University
3.9507609054207146e-05,aged,University of Massachusetts Dartmouth
0.0001182796642973,aged,Colgate University
-2.5862987779765992e-05,aged,Bucknell University
0.0001050408651183,aged,Franklin and Marshall College
-5.364019460197804e-06,aged,"University of Wisconsin, Oshkosh"
2.1245139463101218e-05,aged,Indiana University of Pennsylvania
-1.5233068748073418e-05,aged,Clemson University
6.689196272664689e-05,aged,Rider University
-1.8188389298297465e-05,aged,CSU Sonoma
6.127511906658719e-06,aged,Georgia College
6.067467347779909e-05,aged,University of Missouri-Kansas City
-1.6092809969701076e-05,aged,Wake Forest University
1.898180929776718e-05,aged,Southeastern Louisiana University
1.4660652671113566e-05,aged,Montgomery College
1.774458177967814e-05,aged,Wright State University
0.0001133454879348,aged,Drexel University
-3.09097528158594e-05,aged,Towson University
5.4903803558059705e-06,aged,Anne Arundel Community College
-1.3127672963352057e-05,aged,Vanderbilt University
-2.0372607423960025e-05,aged,University of North Carolina Asheville
4.212293698212979e-05,aged,Williams College
-6.085520817297749e-06,aged,Central Washington University
6.103364777417915e-05,aged,California Lutheran University
8.301055086129081e-07,aged,Mt. Holyoke College
5.0137528085899714e-05,aged,SUNY at Albany
-1.059211215628878e-05,aged,University of Maine
-2.567550752475912e-05,aged,Appalachian State University
-8.893570479103294e-06,aged,Eckerd College
4.766184997284232e-05,aged,"Pittsburg State University, Kansas"
-1.199660356649938e-05,aged,CSU East Bay
0.000124845485271,aged,West Chester University
0.0001157530538919,aged,Union College
-1.1109561468859233e-05,aged,Southern Utah University
3.0337336738899542e-05,aged,Lewis University
2.245979765646867e-05,aged,CUNY College of Staten Island
-4.094888453586669e-06,aged,Sacred Heart University
-1.877408953784157e-05,aged,Orange Coast College
-5.29605607814439e-06,aged,"University of Wisconsin, La Crosse"
8.055288303161431e-05,aged,CUNY Queens College
0.0001050408651183,aged,University of the Pacific
4.491959531293734e-05,aged,Gettysburg College
7.067602564974932e-05,recipes,University of Georgia
3.1267375090751506e-05,recipes,University of Massachusetts Boston
0.000128722116699,recipes,University of Chicago
8.066687565691685e-05,recipes,University of Illinois Urbana Champaign
0.0001075995402442,recipes,University of Miami
0.0003136248385829,recipes,Boston College
4.390778135680176e-05,recipes,CSU Fresno
2.8931133310576724e-05,recipes,University of Washington
4.1744076229585695e-06,recipes,"University of Tennessee, Knoxville"
7.236515974633426e-06,recipes,University of Massachusetts Amherst
1.955875662939785e-05,recipes,CSU Fullerton
0.0002049139194398,recipes,Emporia State University
0.0003585658058201,recipes,Oberlin College
3.330629309486465e-05,recipes,North Carolina State University
0.0005462726374159,recipes,Portland State University
0.0001191689308491,recipes,Georgia State University
5.045210874994928e-05,recipes,"University of Wisconsin, Oshkosh"
0.0001550613738789,recipes,Clemson University
5.091212476496981e-05,recipes,West Chester University
7.963608272420938e-05,recipes,University of Missouri
2.4055764992678327e-05,leisure,University of Georgia
4.41038127858912e-05,leisure,Oklahoma State University
7.961922562895432e-05,leisure,University of Washington
4.7967141812888e-05,leisure,University of Oklahoma
6.285935391059144e-05,leisure,University of Colorado Boulder
6.31178330024187e-05,leisure,Occidental College
4.498039008375875e-05,leisure,CSU Sacramento
0.0001202389416827,leisure,University of Texas Austin
0.000158463981124,leisure,CSU Chico
1.763424786913414e-05,leisure,University of Michigan
4.625941208592623e-05,leisure,University of Connecticut
4.2377059750344725e-05,leisure,University of Iowa
5.242301672573209e-05,islam,"California Polytechnic State University, SLO"
8.806901387577495e-05,islam,Boston College
8.26595452575916e-05,islam,University of Connecticut
-3.4493544377652667e-05,buses,"California Polytechnic State University, SLO"
-2.1567957742510152e-05,buses,University of Georgia
2.7774578849714864e-06,buses,University of Utah
0.000242674138645,buses,Pennsylvania State University
-1.694888321819183e-05,buses,University of Notre Dame
0.0015701340772065,buses,University of California Santa Cruz
-9.483994380104576e-06,buses,East Carolina University
3.5253161984237936e-05,buses,Georgetown University
-1.4125305687464518e-06,buses,New York University
5.32049713814434e-05,buses,University of Chicago
6.634876784173412e-05,buses,University of Illinois Urbana Champaign
1.0453684772437802e-05,buses,University of California Irvine
0.0001283317014861,buses,"University of Wisconsin, Madison"
0.0002121955402792,buses,Northern Illinois University
6.422302567086966e-06,buses,University of Texas Arlington
-5.458183470350873e-06,buses,University of California Davis
6.554564197597553e-06,buses,DePaul University
-6.412615145828184e-06,buses,Oklahoma State University
-1.2561071227299927e-05,buses,University of California Santa Barbara
0.000516339444108,buses,Louisiana College
0.000182656718201,buses,Columbia College Chicago
-2.5492861188313825e-06,buses,University of Oklahoma
-6.073641158153269e-06,buses,University of Texas Austin
2.0733271755589246e-05,buses,University of Massachusetts Amherst
0.0001513055943324,buses,University of Michigan
-4.257015845793147e-06,buses,University of Connecticut
-1.0629387193751497e-05,buses,University of Oregon
2.002144841504155e-05,buses,Emerson College
1.0482282821275164e-06,buses,University of Alabama
8.420202162333564e-06,buses,Mississippi State University
4.126219838344167e-05,buses,College of William and Mary
1.0140646219825348e-05,buses,Oberlin College
1.784398669246104e-05,buses,University of Mary Washington
0.0007720108300919,buses,North Carolina State University
8.856550250510613e-06,buses,Portland State University
0.0002061564817958,buses,Santa Rosa Junior College
2.4096886230119548e-05,buses,Drexel University
0.0001215948111397,airports,University of Notre Dame
4.058648381847837e-05,airports,Eastern Illinois University
3.893922511697264e-05,airports,University of Illinois Urbana Champaign
3.1212341508761414e-05,airports,Northern Illinois University
7.564487224231904e-05,airports,University of California San Diego
0.0002998663189977,airports,CSU Chico
0.0001210661238367,railroads,University of Washington
4.885347437893291e-05,railroads,University of Minnesota Twin Cities
0.0002344529028623,railroads,University of Massachusetts Amherst
-5.000128530071091e-06,philanthropy,"California Polytechnic State University, SLO"
1.5205460722281334e-05,philanthropy,University of Utah
-6.484063783992324e-06,philanthropy,Pennsylvania State University
1.6847052221160887e-05,philanthropy,"University of Nebraska, Lincoln"
1.807144952756216e-05,philanthropy,Oregon State University
9.36299778820698e-05,philanthropy,University of Illinois Urbana Champaign
3.994710062001937e-05,philanthropy,University of California Irvine
0.0001185895747092,philanthropy,Hofstra University
4.2444120129367536e-05,philanthropy,University of Miami
0.0001900327887012,philanthropy,San Diego State University
2.3080800701753388e-05,philanthropy,Oklahoma State University
2.131943912944271e-05,philanthropy,Washington State University
5.359030207770112e-05,philanthropy,University of Southern Indiana
3.109916662553368e-06,philanthropy,University of Washington
0.0008600877399301,philanthropy,CSU Sacramento
9.434820908562417e-05,philanthropy,Florida International University
5.52331588400208e-05,philanthropy,Simpson College
5.785832533975528e-05,philanthropy,Marshall University
3.054164412970909e-05,philanthropy,University of Alabama
7.572543038398882e-05,philanthropy,St. Olaf College
4.4856377850570574e-05,philanthropy,Colgate University
2.503172281880317e-05,philanthropy,Indiana University of Pennsylvania
6.99585538716817e-05,courts,Emory University
1.1521731454779336e-05,courts,University of Georgia
3.2305244718078704e-05,courts,Suffolk University
-8.833671417759649e-06,courts,University of Utah
-1.7028718622819183e-05,courts,Pennsylvania State University
8.36416911426948e-06,courts,University of Notre Dame
-4.0297106725639845e-06,courts,East Carolina University
-7.19207991888009e-06,courts,"University of Nebraska, Lincoln"
2.488208454086048e-05,courts,Tulane University
1.154927702576152e-05,courts,University of Massachusetts Boston
-1.6576822150718576e-06,courts,University of Chicago
2.1512581461946863e-05,courts,University of Illinois Urbana Champaign
1.590796847997839e-05,courts,University of California Irvine
-2.022263225939404e-05,courts,"University of Wisconsin, Madison"
-1.945259087240639e-05,courts,Northern Illinois University
-3.899762810275487e-09,courts,University of California Davis
1.0719799670128996e-05,courts,University of Rochester
9.436107858907307e-05,courts,Boston College
0.000438620231951,courts,Oklahoma State University
1.7139793096053295e-05,courts,University of California Santa Barbara
0.000128707935484,courts,St. Edward's University
1.7372869389524922e-05,courts,West Virginia University
0.0001615656049122,courts,University of Washington
8.626937371105048e-06,courts,University of Kansas
-1.6932118949125272e-05,courts,University of Minnesota Twin Cities
-4.988187758172854e-06,courts,Stanford University
2.0632393933791185e-05,courts,James Madison University
3.118985985473188e-05,courts,CSU Sacramento
-6.193574506126732e-07,courts,University of Texas Austin
3.709612287821102e-05,courts,University of Massachusetts Amherst
0.0002016159042183,courts,University of Pittsburgh
1.5701887122109246e-05,courts,University of Michigan
-2.685084473834066e-06,courts,University of Iowa
0.0001837295693758,courts,DePauw University
0.0006497434105804,courts,University of North Carolina Greensboro
6.332718779935853e-05,courts,Texas A & M University
6.59312649828089e-05,courts,Quinnipiac University
2.2440663413058197e-05,courts,Claremont Colleges - Claremont McKenna
1.6547351678437378e-05,courts,Villanova University
6.5025119896681084e-06,courts,University of Alabama
3.739272385042756e-05,courts,Drake University
2.8702945238425937e-05,courts,Amherst College
1.7797209686412645e-05,courts,University of Cincinnati
1.3588195029874652e-05,courts,North Carolina State University
0.0001792839911373,courts,Virginia Polytechnic Institute
3.150598577501948e-05,courts,Bucknell University
3.0734010684959286e-05,courts,"University of Wisconsin, Oshkosh"
3.3338549493096334e-05,courts,Indiana University of Pennsylvania
5.542968440123384e-05,courts,Calvin College
2.6459220738926068e-05,courts,CSU Sonoma
5.83208501372922e-05,courts,Willamette University
3.119402669997981e-05,courts,West Chester University
3.88659582358077e-05,courts,Lewis and Clark College
7.504966225001597e-05,courts,Rhode Island College
0.0001507642079709,judges,University of Hawaii Manoa
1.799722390012274e-05,judges,University of Utah
7.293626296128774e-05,judges,Pennsylvania State University
-9.339000210616204e-06,judges,University of Notre Dame
-5.0364806188450574e-06,judges,"University of Nebraska, Lincoln"
1.4498525278907087e-05,judges,University of North Florida
1.6539983483434213e-05,judges,Texas Christian University
6.19735243882918e-06,judges,New York University
7.603462040417025e-05,judges,University of Chicago
3.123749440861272e-07,judges,University of Illinois Urbana Champaign
-2.324738020395413e-05,judges,Northern Illinois University
1.4032185574662591e-05,judges,University of Texas Arlington
6.382739593316482e-05,judges,Purdue University
1.2875398970164031e-05,judges,University of Rochester
0.0004463391038665,judges,Boston College
1.1972678617474432e-06,judges,Oklahoma State University
5.384189754398287e-05,judges,University of New Hampshire
0.0010083864352576,judges,Louisiana College
7.741093476128006e-06,judges,Columbia College Chicago
3.170676923769517e-05,judges,University of Southern Indiana
-1.4776519649090236e-05,judges,University of Minnesota Twin Cities
-2.832588458137816e-06,judges,Stanford University
-1.3388091141996383e-05,judges,"University of Tennessee, Knoxville"
1.5362418494223589e-06,judges,University of Texas Austin
1.07014025549289e-05,judges,University of Massachusetts Amherst
0.0001294059882711,judges,Eastern Washington University
0.0001648289736172,judges,University of Pittsburgh
-1.2760220157481167e-06,judges,University of Michigan
6.767881377345567e-05,judges,Los Angeles Valley College
0.0001332855088287,judges,University of North Carolina Greensboro
9.5934283625776e-05,judges,Florida Atlantic University
1.814250913192831e-05,judges,Texas A & M University
1.9029551229568464e-05,judges,Northeastern University
0.0005258640254546,judges,Villanova University
2.038526335431517e-05,judges,University of Montana
2.8740818550701656e-05,judges,Grinnell College
1.5743794329909687e-05,judges,North Carolina State University
0.0002105000046001,judges,Central Connecticut State University
0.0001108593688024,judges,Linfield University
3.170676923769517e-05,judges,Drexel University
4.6396899891468445e-05,judges,Vanderbilt University
4.1021557535842735e-05,judges,Lewis and Clark College
0.0001055385936615,judges,Morehouse College
0.0002603997006466,income tax,"University of Nebraska, Lincoln"
8.358280301447084e-05,income tax,San Francisco State University
8.117296763695673e-05,income tax,Eastern Illinois University
2.326254104918665e-05,income tax,University of Illinois Urbana Champaign
2.000942146747699e-05,income tax,University of Washington
4.956557431606965e-05,income tax,University of Kansas
2.400651799583933e-05,income tax,University of Minnesota Twin Cities
4.031927949435193e-05,income tax,University of Texas Austin
2.845705485460804e-05,income tax,University of Massachusetts Amherst
4.039530200076206e-05,income tax,Virginia Polytechnic Institute
0.0002931383830371,income tax,Indiana University of Pennsylvania
-1.3901227740193275e-05,volunteers,University of Georgia
-1.7307991149417188e-05,volunteers,University of Utah
-3.057659008047552e-05,volunteers,Pennsylvania State University
1.4634111422354396e-05,volunteers,University of Notre Dame
7.619259261768916e-06,volunteers,University of California Santa Cruz
3.150598577501948e-05,volunteers,Creighton University
3.868606247214513e-06,volunteers,University of North Florida
0.0002473129103271,volunteers,Georgetown University
5.948488122867803e-05,volunteers,Eastern Illinois University
-3.961368833748503e-06,volunteers,Santa Clara University
-4.8025817883269005e-06,volunteers,SUNY Stony Brook
-1.01320019467294e-05,volunteers,University of Chicago
0.0001670370926073,volunteers,University of Illinois Urbana Champaign
4.52147618636263e-05,volunteers,Augustana College
4.0676258090327066e-05,volunteers,Florida Gulf Coast University
-2.604053584653119e-05,volunteers,"University of Wisconsin, Madison"
-3.387729923564671e-05,volunteers,Northern Illinois University
3.4022665429700187e-06,volunteers,University of Texas Arlington
-8.478219494467816e-06,volunteers,University of California Davis
5.20021297056697e-05,volunteers,SUNY Oneonta
-1.4201076770397876e-05,volunteers,Purdue University
-9.432651169945133e-06,volunteers,Oklahoma State University
1.5715363560154226e-05,volunteers,CSU Fresno
0.0001040951296012,volunteers,University of California Santa Barbara
0.0003751396965807,volunteers,St. Edward's University
8.965342651060347e-06,volunteers,Washington State University
2.5575717024442823e-05,volunteers,Columbia College Chicago
8.898549657867387e-06,volunteers,West Virginia University
0.0001410121359537,volunteers,University of Washington
0.0002440575485419,volunteers,University of Kansas
-5.569322142948331e-06,volunteers,University of Oklahoma
-1.678446893067701e-06,volunteers,University of Minnesota Twin Cities
0.0002299075110912,volunteers,Occidental College
-2.401801017368896e-05,volunteers,"University of Tennessee, Knoxville"
-1.383480683254793e-05,volunteers,James Madison University
-9.093677182270214e-06,volunteers,University of Texas Austin
7.722115674825631e-05,volunteers,University of Massachusetts Amherst
4.399194112648866e-05,volunteers,Seattle University
1.0018842538405164e-05,volunteers,CSU Chico
-3.3165779110825855e-05,volunteers,University of Michigan
0.000108413262951,volunteers,Ithaca College
-1.1159404205491604e-05,volunteers,University of Iowa
0.0001583066101808,volunteers,DePauw University
-8.633661167249686e-06,volunteers,CSU Fullerton
2.166053871340944e-05,volunteers,Florida Atlantic University
8.814628691960935e-06,volunteers,Quinnipiac University
7.679278207221651e-05,volunteers,Simpson College
1.8237603908447052e-05,volunteers,University of North Carolina Charlotte
4.054521699835071e-06,volunteers,University of Oregon
8.073031946779844e-06,volunteers,Villanova University
-1.9718077419894297e-06,volunteers,University of Alabama
3.281552961840589e-05,volunteers,"University of Nebraska, Omaha"
8.034400644873445e-05,volunteers,College of William and Mary
0.000136912392479,volunteers,Virginia Polytechnic Institute
0.0001487595294478,volunteers,Portland State University
9.257368572948654e-05,volunteers,Allegheny College
6.278409525588041e-05,volunteers,Georgia State University
4.3211978512290296e-05,volunteers,St. Olaf College
3.061015879695729e-05,volunteers,Carleton College
2.3031666043361936e-05,volunteers,Bucknell University
0.0001973530765713,volunteers,Towson University
3.017520934669307e-05,volunteers,Central Washington University
2.7921913677197552e-05,volunteers,University of Maine
0.0002594466405172,volunteers,Appalachian State University
2.271970696832228e-05,volunteers,West Chester University
0.0001211326601515,volunteers,"California State Polytechnic University, Humboldt"
4.3598597744983534e-05,volunteers,"University of Wisconsin, La Crosse"
5.089865845057246e-05,volunteers,CUNY Queens College
0.0001892669003699,impeachment,University of North Florida
0.0005223001436046,impeachment,Georgetown University
2.4241402212959516e-05,impeachment,University of Chicago
3.234557798365636e-05,impeachment,Northern Illinois University
2.017232738929103e-05,impeachment,Purdue University
8.191282209040935e-05,impeachment,University of Texas Austin
0.0008026999775838,impeachment,University of Pittsburgh
0.0003222028918544,impeachment,University of Mary Washington
4.0209918386082576e-05,impeachment,Portland State University
6.476504266383906e-05,impeachment,Lewis and Clark College
1.3079301583760513e-05,gambling,Pennsylvania State University
3.210789799714257e-05,gambling,University of Notre Dame
4.194481529272196e-05,gambling,University of Chicago
5.4322297177922806e-05,gambling,University of Rochester
2.26732820303062e-05,gambling,University of Washington
0.0008155019322013,gambling,University of Iowa
6.014984918623119e-05,gambling,Villanova University
4.305916256359127e-05,gambling,Virginia Polytechnic Institute
0.0001022143453253,subways,Suffolk University
6.226748192646536e-05,subways,Georgetown University
0.0001792550756277,subways,New York University
8.796478938551228e-05,subways,Occidental College
3.9385904683239065e-05,auctions,Pennsylvania State University
6.394141799479355e-05,auctions,Oregon State University
0.0001293131383951,auctions,University of Washington
6.974975917168023e-05,auctions,CSU Fullerton
0.0002416828797792,constitutional amendments,Biola University
0.0001699328544488,constitutional amendments,University of Texas Austin
0.0001035549851094,constitutional amendments,Wake Forest University
7.853603797837742e-05,earthquakes,University of Kansas
0.0004025724451689,earthquakes,University of Texas Austin
-3.11948599701471e-05,meat,"California Polytechnic State University, SLO"
6.564735527161163e-05,meat,Emory University
-2.31619785315355e-05,meat,University of Georgia
2.0264852570997066e-06,meat,University of Hawaii Manoa
-1.0989270717794686e-05,meat,University of Utah
0.000153136057879,meat,Pennsylvania State University
-6.235975928575845e-07,meat,University of California Santa Cruz
0.0002426363587222,meat,"University of Nebraska, Lincoln"
1.0187326678837013e-05,meat,University of North Florida
-9.797217980842042e-06,meat,Georgetown University
-1.8184436494307262e-05,meat,Eastern Illinois University
5.014072358702493e-05,meat,University of Massachusetts Boston
3.5125675813090175e-05,meat,New York University
-3.813281515106893e-06,meat,University of Chicago
8.28421898792619e-05,meat,University of Illinois Urbana Champaign
0.0004862593710664,meat,University of California Irvine
-1.3403094983286188e-05,meat,"University of Wisconsin, Madison"
-2.755857880402421e-05,meat,Northern Illinois University
0.000578971549023,meat,University of Texas San Antonio
1.6249388689291517e-05,meat,University of Miami
0.0001712031705441,meat,University of California Davis
4.848176887575988e-05,meat,University of Rochester
2.0817245710529587e-05,meat,St. Louis University
4.025564249536346e-05,meat,Boston College
5.105986534577819e-05,meat,DePaul University
1.2302575077245967e-05,meat,San Diego State University
1.282859449598322e-05,meat,University of California Santa Barbara
4.95306989439128e-05,meat,University of New Hampshire
-4.875292310633305e-06,meat,Washington State University
3.429894876057936e-06,meat,Columbia College Chicago
2.7395570637625105e-05,meat,University of Southern Indiana
4.4296044277712e-05,meat,University of Kansas
1.7277714401799813e-05,meat,University of Minnesota Twin Cities
-4.045211348560955e-06,meat,"University of Tennessee, Knoxville"
9.534912693858616e-05,meat,James Madison University
2.68786612546618e-05,meat,CSU Sacramento
5.302689034950087e-06,meat,Florida International University
-1.4637181390391606e-05,meat,University of Massachusetts Amherst
5.031066155811116e-05,meat,Seattle University
-1.7363343448080193e-05,meat,University of Pittsburgh
0.0001009856436691,meat,University of Michigan
1.7609518365556757e-05,meat,Ithaca College
-9.583314382875915e-07,meat,University of Connecticut
7.192349636161828e-05,meat,Claremont Colleges - Claremont McKenna
7.049801173039463e-06,meat,"University of Nebraska, Omaha"
6.263658890832718e-05,meat,University of Cincinnati
8.253099531440409e-06,meat,College of William and Mary
7.363871033550517e-05,meat,University of Mary Washington
2.203408399177673e-05,meat,Georgia State University
3.5441801733377774e-05,meat,Linfield University
5.327408510119879e-05,meat,Calvin College
0.0003287525982332,meat,University of North Carolina Asheville
5.616525083725717e-05,meat,Willamette University
6.559400224439202e-05,meat,New Mexico State University
0.0007550059160255,steroids,University of Notre Dame
1.870700450915128e-05,steroids,"University of Nebraska, Lincoln"
5.0088767719843134e-05,steroids,CSU Fresno
0.0004423133149301,steroids,Virginia Commonwealth University
3.452602179913642e-05,steroids,University of Kansas
2.091089666985852e-05,steroids,Stanford University
2.5817330287611328e-05,steroids,CSU Sacramento
0.0009700545289705,steroids,University of California San Diego
-1.528811927013283e-06,steroids,University of Michigan
4.671633013856096e-05,steroids,Southern Methodist University
7.47095554745638e-05,steroids,Providence College
-0.0002994820473519,design,"California Polytechnic State University, SLO"
-3.427724838408333e-05,design,Emory University
-0.0001964775278205,design,University of Georgia
0.0006216112443145,design,University of Hawaii Manoa
-0.0001113721627382,design,University of Utah
-0.0002327985038845,design,Pennsylvania State University
8.282001337407149e-05,design,University of Notre Dame
-0.000152562865447,design,University of California Santa Cruz
7.078176893160948e-06,design,Creighton University
-8.496316934843852e-05,design,East Carolina University
-3.7315878337164845e-05,design,"University of Nebraska, Lincoln"
0.0001230184209044,design,University of North Florida
-9.059046338252134e-05,design,Georgetown University
1.2405898018819368e-05,design,San Francisco State University
-3.773351694448333e-05,design,Texas Christian University
-2.951309426983541e-05,design,Eastern Illinois University
-4.0568624102121e-05,design,University of Massachusetts Boston
0.0010137840653864,design,Oregon State University
1.8800662825923037e-05,design,Santa Clara University
9.749011835492596e-05,design,New York University
-6.023015006443254e-05,design,SUNY Stony Brook
-6.835897014599366e-05,design,University of Chicago
4.999227750698517e-05,design,University of Illinois Urbana Champaign
0.0001900343918614,design,Biola University
-4.106649716023629e-05,design,University of California Irvine
-3.3724491826627e-05,design,Hofstra University
-2.967323305897909e-06,design,Florida Gulf Coast University
-0.0001862888171831,design,"University of Wisconsin, Madison"
-0.0002561731050162,design,Northern Illinois University
-3.143725829179707e-05,design,University of Texas San Antonio
-5.0429159895049256e-05,design,Marquette University
-3.3712913138555965e-05,design,University of Miami
-4.912926157093796e-05,design,University of Texas Arlington
0.0004741249846982,design,University of California Davis
8.358548309444721e-06,design,SUNY Oneonta
0.000105964492386,design,Purdue University
0.0024942263346521,design,University of Rochester
-5.966896116033151e-05,design,Boston College
2.4875233688111166e-06,design,DePaul University
-4.396608536563106e-05,design,San Diego State University
1.2718023706479052e-05,design,Oklahoma State University
0.0002414859940338,design,CSU Fresno
-0.0001114852820482,design,University of California Santa Barbara
0.0002218722460882,design,St. Edward's University
-4.316028839346847e-07,design,University of New Hampshire
-6.96224782135176e-05,design,Louisiana College
6.788748551964673e-05,design,Washington State University
1.1561839733162777e-06,design,Missouri State University
1.7666496146032556e-05,design,Virginia Commonwealth University
-4.653240695178955e-05,design,Columbia College Chicago
-1.3780094244872796e-05,design,University of Southern Indiana
-2.969422606579204e-05,design,West Virginia University
-0.0001870458290168,design,University of Washington
0.0001887555880132,design,University of Kansas
0.0002159013237115,design,University of Oklahoma
0.0002986688083815,design,University of Minnesota Twin Cities
0.0009013516114795,design,University of Colorado Boulder
-5.029271646604019e-05,design,Stanford University
-1.0835376856282615e-05,design,Occidental College
0.0001857404946429,design,"University of Tennessee, Knoxville"
-0.0001017284866673,design,James Madison University
0.0010385145228044,design,CSU Sacramento
-4.46596127928974e-05,design,Florida International University
1.6446737570903108e-05,design,University of Texas Austin
0.000405042501634,design,University of Massachusetts Amherst
-2.472418054566144e-05,design,University of California San Diego
0.0001044247111018,design,Eastern Washington University
3.483597302636813e-07,design,Seattle University
1.4123363316742012e-05,design,Capital University
-0.0001524882803647,design,University of Pittsburgh
-0.0002551536116811,design,University of Michigan
0.0001911148700209,design,Fullerton College
-2.758466680958593e-05,design,Montana State University Bozeman
0.0001972403377716,design,Ithaca College
-3.112464850221705e-05,design,University of Connecticut
-6.218346718686912e-05,design,University of Iowa
-1.5721667719027423e-05,design,DePauw University
1.3405313345538128e-05,design,Los Angeles Valley College
-4.197752288093376e-05,design,CSU Fullerton
2.4738507972871787e-05,design,University of North Carolina Greensboro
-8.150745400435706e-06,design,Muhlenberg College
0.0007535533293852,design,New Jersey Institute of Technology
-3.3852104738687e-05,design,Texas A & M University
-3.482895270426405e-05,design,Quinnipiac University
-6.459803147065838e-06,design,Macalester College
7.255077054347477e-06,design,Ohio University
8.001338500725949e-06,design,University of North Alabama
-1.4490843995192231e-05,design,Claremont Colleges - Claremont McKenna
5.091106753993341e-05,design,Moorpark College
-1.945858683998389e-05,design,University of North Carolina Charlotte
-1.5562324251108525e-05,design,Northeastern University
-1.829870792816822e-05,design,Marshall University
0.0001767078461833,design,University of Oregon
-1.6868725255492698e-05,design,Villanova University
-2.5405977487777927e-05,design,University of California Riverside
0.0002543464823415,design,Emerson College
-4.60762798327452e-05,design,University of Alabama
-1.812406092625253e-05,design,Grand Valley State University
-4.018937662474435e-05,design,Mississippi State University
1.903013580662044e-06,design,Drake University
-2.712384207152641e-05,design,University of Montana
-1.9711995618859835e-05,design,Grinnell College
-2.3414955889456584e-05,design,Amherst College
7.682608671030853e-06,design,"University of Nebraska, Omaha"
-1.1869293223591635e-05,design,University of Cincinnati
5.533791020115979e-05,design,Southern Methodist University
1.1378584333561664e-05,design,Morgan State University
-1.553320751043969e-06,design,University of Akron
-2.654534562370852e-05,design,College of William and Mary
-3.652297120051658e-05,design,Oberlin College
-8.421607013438505e-06,design,Texas State University
-2.881963072788088e-05,design,University of Mary Washington
0.0003407607518512,design,North Carolina State University
1.1561839733162777e-06,design,El Camino College
-7.282557372723302e-05,design,Virginia Polytechnic Institute
-3.7807067169831314e-05,design,Portland State University
0.0002352656534575,design,Southern Illinois University Edwardsville
-1.303342259926769e-05,design,Allegheny College
0.0002893461857375,design,Georgia State University
-3.393931864747373e-05,design,Swarthmore College
-4.316028839346847e-07,design,St. Olaf College
-8.953788610944932e-06,design,Central Connecticut State University
0.0002398654348128,design,Long Island University
-1.553320751043969e-06,design,Loyola University Maryland
-5.231154033010334e-05,design,Santa Rosa Junior College
-1.4520500094469704e-05,design,Linfield University
0.0002077616182209,design,Colgate University
4.296581113083568e-05,design,Bucknell University
-2.138389044292323e-05,design,"University of Wisconsin, Oshkosh"
-7.08972527626687e-05,design,Indiana University of Pennsylvania
3.377810931128313e-05,design,University of the South
1.1389375493231024e-05,design,Clemson University
-4.187968263294118e-06,design,Rider University
0.0011785396488593,design,CSU Sonoma
1.1378584333561664e-05,design,Georgia College
-1.8472016625733568e-05,design,Wake Forest University
0.0002010709249288,design,Southeastern Louisiana University
2.8246726633484025e-05,design,Wright State University
0.000580205375468,design,Drexel University
1.560016706267375e-05,design,Vanderbilt University
-2.061191535286304e-05,design,University of North Carolina Asheville
2.024355821127724e-05,design,Williams College
-2.967323305897909e-06,design,University of Texas Dallas
4.416624036508139e-06,design,Central Washington University
7.486653018690917e-07,design,California Lutheran University
1.6583322789321748e-05,design,Mt. Holyoke College
-8.996730248288583e-08,design,University of Maine
0.0001527082206485,design,Marist College
-2.4955404793315367e-05,design,Appalachian State University
6.361337499267969e-05,design,Eckerd College
3.483597302636813e-07,design,Buena Vista University
1.3405313345538128e-05,design,"Pittsburg State University, Kansas"
1.9939343528716903e-06,design,CSU San Marcos
1.1378584333561664e-05,design,CSU Los Angeles
-1.049438072023344e-05,design,West Chester University
4.375926615439133e-05,design,Howard University
-5.858489041956282e-06,design,Southern Utah University
-9.4737350583763e-06,design,Xavier University
-5.3441665433372594e-05,design,"California State Polytechnic University, Humboldt"
2.7710870083371617e-05,design,CUNY College of Staten Island
1.5102899919869274e-05,design,Orange Coast College
6.6674797568134e-05,design,Chapman University
7.800083531336875e-06,design,University of Missouri
0.0001433361525156,design,Harvey Mudd College
2.293176112213346e-05,design,Rhode Island College
9.492467487869424e-05,physics,University of Hawaii Manoa
3.4917762070748456e-05,physics,Suffolk University
5.587740695401108e-05,physics,University of Utah
-2.7910678571363544e-05,physics,Pennsylvania State University
4.789462267533629e-05,physics,University of Notre Dame
2.129516547929747e-05,physics,Georgetown University
1.699690153606894e-05,physics,Texas Christian University
5.9676956892434514e-05,physics,University of Massachusetts Boston
6.2842552960004e-06,physics,SUNY Stony Brook
0.0002488708535308,physics,University of Chicago
-3.8668616778766e-06,physics,"University of Wisconsin, Madison"
6.169482695322504e-06,physics,Northern Illinois University
