,date,content,title,name
732,1970-01-01,"advertisement

More than  Penn State students participated in the Tussey Mountainback  Mile Relay and Ultramarathon Saturday at Rothrock State Forest PERIOD The race benefited the Centre Volunteers in Medicine a group that works to serve the health and wellness needs of uninsured citizens in Centre County PERIOD

The Ultramarathon could be completed either as ultras single person or groups ranging in size from six to eight people PERIOD

Andrew Haughton junioraerospace engineering is the president of the Penn State Triathlon club and led the Sofa King Fun a group of seven people into the race PERIOD Unlike other racers this groups objective wasnt necessarily to finish first PERIOD

 Haughton said PERIOD

The single loop 50mile course was run through Rothrock State Forest about five miles from the University Park campus PERIOD Since it was run during the fall the beautiful landscape showed a picturesque view of the park PERIOD

 said Kevin Geneva sophomoreengineering PERIOD 

The 50mile relay consisted of  legs PERIOD Boshanks Buds employed a strategy to help them compete in the lengthy ordeal PERIOD Each of the six members from Boshanks Buds picked a number and that number determined what order they ran PERIOD For example No PERIOD  ran the first leg and after the sixth person ran the order would start over again meaning that Geneva who ran third also ran the ninth leg PERIOD

 Geneva said PERIOD

Genevas group performed very well finishing third overall among  teams and coming in first among groups with five to six people PERIOD

Participants in the Ultramarathon come from all over the globe with South Africa and Canada represented as well as  states from the United States and  communities within Pennsylvania PERIOD

Julie Stover is a Penn State student who lives in Redersburg and she teamed with partner Bianca Baier to form the PSU Chickadees PERIOD

 Stover said PERIOD

Running with only one other partner meant that the two would have to cover a lot more ground than their competitors PERIOD As a result the tandem didnt place as highly PERIOD Still they were pleased with their performance PERIOD

 Stover said PERIOD

Stover said the . miles she ran was the most grueling physical activity shed ever taken part in PERIOD

The same course the competitors ran on was recently chosen by USA Track  Field to host the   Mile National Championships PERIOD This appealed to freshman Lyle Ressler PERIOD

 she said PERIOD

The running of the Ultramarathon wasnt the only site to behold that day PERIOD Some teams arrived in costumes to match the group names PERIOD Sofa King Fun was a group that did just that PERIOD

 Haughton said PERIOD

If youre interested in submitting a Letter to the Editor click here PERIOD

Were always interested in hearing about news in our community PERIOD Let us know whats going on

Following a close game against Indiana The  Podcast cohosts Zach Allen and Seth Engle discuss the latest news on Penn State football PERIOD

Success An email has been sent to  with a link to confirm list signup PERIOD

Error There was an error processing your request PERIOD

Going through the highlights of the Penn State and State College news so you dont have to.Sign up todaySent every Thursday PERIOD

Get weekend previews and weekend recaps from The Daily Collegian Sports staff sent to your inbox PERIOD Sent every Friday and Monday PERIOD

Your browser is out of date and potentially vulnerable to security risks.We recommend switching to one of the following browsers",Penn State students participate in Ultramarathon  | Archived News | Daily Collegian | psucollegian.com,Pennsylvania State University
