,date,content,title,name
837,2023-11-07,"the Observer is a studentrun daily print  online newspaper serving Notre Dame Saint Marys  Holy Cross PERIOD Learn about us PERIOD

Paul Dechant  Wednesday February  

Dear PleasaNDville

I read your latest comic in which you called out both The Tuesday Variety Show and The Mating Ritual PERIOD

Thats pretty bold talk PERIOD

You better step up your game PERIOD

Best regards

Paul Dechant

senior

Dillon Hall

Feb PERIOD 



Share This Story

I am writing this with  minutes to go in the third quarter but.. PERIOD

Hide Sidebar

Subscribe to Our Newsletters

Submit a Question for 
The Observer Sports Mailbag

Advertisement

Advertisement

Advertisement

Advertisement

Advertisement

Advertisement

Advertisement

To uncover the truth and report it accurately PERIOD

Site Links

Donations

Like what you see Help support studentrun publications PERIOD

Social

Phone    Fax    Address The Observer  P.O PERIOD Box   Notre Dame IN   Email emailprotected",In the absence of humor // The Observer,University of Notre Dame
